node_id,x,y,z,ux,uy,uz,u_mag,s11,s22,s12,smises,vx,vy,vz,v_mag,defect_label
4673,736.98505,2400.0002,2493.8833,-0.0059857545,0.33212727,0.6061754,0.6912257075309753,-1.2551098465919495,-0.4168039485812187,0.0,1.1096657067537308,0.04355436,1.8380884,3.8196182,4.239097595214844,0
4674,736.98505,2350.0,2493.8833,-0.0060028248,0.33411023,0.63347423,0.7162089943885803,-1.2980509251356125,-0.4202037937939167,0.0,1.149351418018341,0.027762812,1.8383526,3.9665713,4.371955871582031,0
4675,736.98505,2300.0,2493.8833,-0.006003844,0.33610356,0.6610208,0.7415862083435059,-1.3393848240375519,-0.4235146939754486,0.0,1.1876105070114136,-0.0351209,1.8382598,4.151982,4.540857315063477,0
4676,736.98505,2250.0,2493.8833,-0.0060061263,0.3381124,0.6888484,0.767377495765686,-1.3805978149175644,-0.4277500547468662,0.0,1.2257407158613205,-0.043704983,1.8361832,4.2876086,4.664446830749512,0
4677,784.6289,3600.0,2479.3054,-0.0022813086,0.2857797,0.003332965,0.285808265209198,-0.1279032751917839,-0.22718664817512035,0.0,0.22916314750909805,-0.0065870965,1.80673,0.097518384,1.809371829032898,0
4678,784.6289,3550.0,2479.3054,-0.0026433533,0.2869306,0.02694308,0.28820493817329407,-0.17818281054496765,-0.2366611286997795,0.0,0.24327357672154903,0.010715647,1.804884,0.25391227,1.8226882219314575,0
4679,784.6289,3500.0,2479.3054,-0.0029997732,0.28812435,0.05061175,0.292551189661026,-0.2283913418650627,-0.24601901322603226,0.0,0.2648998238146305,-0.000492126,1.8020674,0.41551596,1.849351406097412,0
4680,784.6289,3450.0,2479.3054,-0.0033349907,0.28935975,0.07436518,0.29878148436546326,-0.27944638580083847,-0.25545870140194893,0.0,0.2922649011015892,0.0052801915,1.8009874,0.569654,1.888938546180725,0
4681,784.6289,3400.0,2479.3054,-0.003660472,0.2906379,0.098223835,0.3068089187145233,-0.3294796645641327,-0.26503928378224373,0.0,0.323611568659544,-0.014001509,1.8012551,0.7358883,1.9458281993865967,0
4682,784.6289,3350.0,2479.3054,-0.0039719255,0.29196018,0.122143134,0.3165050745010376,-0.3798230029642582,-0.2741176187992096,0.0,0.35849521681666374,-0.004912057,1.8018011,0.88645196,2.0080606937408447,0
4683,784.6289,3300.0,2479.3054,-0.0042693308,0.29331866,0.14617155,0.32775017619132996,-0.42917415127158165,-0.28268395364284515,0.0,0.3947804383933544,-0.010149234,1.8019522,1.0507917,2.0859766006469727,0
4684,784.6289,3250.0,2479.3054,-0.004547524,0.2947164,0.1703188,0.3404216766357422,-0.47829654812812805,-0.2915075160562992,0.0,0.4327632300555706,0.01272339,1.8019252,1.1985459,2.1641645431518555,0
4685,784.6289,3200.0,2479.3054,-0.004814855,0.29615837,0.19458054,0.35439321398735046,-0.5277210287749767,-0.3002881444990635,0.0,0.47219041362404823,0.0067562233,1.8022728,1.3547411,2.254674196243286,0
4686,784.6289,3150.0,2479.3054,-0.0050660428,0.29763567,0.21894665,0.369527131319046,-0.5770984813570976,-0.30915017798542976,0.0,0.5124886706471443,0.014357446,1.8009633,1.5171715,2.3548853397369385,0
4687,784.6289,3100.0,2479.3054,-0.0052894526,0.29915273,0.24350826,0.3857675790786743,-0.6279889494180679,-0.31813618540763855,0.0,0.5548728555440903,-0.012291671,1.80048,1.6722115,2.4572689533233643,0
4688,784.6289,3050.0,2479.3054,-0.0055019716,0.30071166,0.26815015,0.402942031621933,-0.6766300722956657,-0.3263983614742756,0.0,0.5959889814257622,-0.008689416,1.8000218,1.8382876,2.5728302001953125,0
4689,784.6289,3000.0,2479.3054,-0.0057044877,0.30230433,0.292956,0.42100316286087036,-0.7240772843360901,-0.3340768851339817,0.0,0.6367189809679985,-0.016080892,1.7976316,1.9833047,2.676795721054077,0
4690,784.6289,2950.0,2479.3054,-0.0058775283,0.30392906,0.31791103,0.43985775113105774,-0.7710886299610138,-0.3416791222989559,0.0,0.6774554774165154,0.010138692,1.7969168,2.1399632,2.7943613529205322,0
4691,784.6289,2900.0,2479.3054,-0.006050784,0.30558804,0.34302235,0.45943987369537354,-0.8166537880897522,-0.34882721304893494,0.0,0.717181421816349,0.02372941,1.7972708,2.293504,2.9139158725738525,0
4692,784.6289,2850.0,2479.3054,-0.0061866613,0.30727732,0.3683251,0.47970929741859436,-0.8640545532107353,-0.3561597727239132,0.0,0.7587981820106506,0.020227619,1.7960668,2.4384484,3.0285797119140625,0
4693,784.6289,2800.0,2479.3054,-0.006324771,0.3090002,0.39379013,0.5005914568901062,-0.9135655984282494,-0.36397073417901993,0.0,0.8025531396269798,0.0034395568,1.7933046,2.6053452,3.162874698638916,0
4694,784.6289,2750.0,2479.3054,-0.0064135566,0.3107606,0.41948164,0.5220901370048523,-0.9608236253261566,-0.3710981458425522,0.0,0.8445451483130455,-0.022601048,1.7930255,2.7674496,3.297609567642212,0
4695,784.6289,2700.0,2479.3054,-0.006532454,0.31254938,0.44527543,0.5440587997436523,-1.003111481666565,-0.3769082948565483,0.0,0.8824010044336319,-0.02061598,1.793031,2.9086342,3.4169485569000244,0
4696,784.6289,2650.0,2479.3054,-0.0065934514,0.31435496,0.4713385,0.5665884613990784,-1.0460193678736687,-0.38237782195210457,0.0,0.921057440340519,-0.0014517792,1.7924966,3.0728037,3.557410478591919,0
4697,784.6289,2600.0,2479.3054,-0.006675247,0.3161857,0.4975708,0.5895715951919556,-1.0937026590108871,-0.3881935067474842,0.0,0.9642509743571281,0.032975174,1.7934673,3.2017193,3.66996169090271,0
