step,time_s,ALLKE_mJ,ALLSE_mJ,ETOTAL_mJ
Step-Separation,0.16503706574440002,2971.411376953125,34042.29296875,-431.0184020996094
Step-Separation,0.16603663563728333,2970.380859375,34066.90625,-432.5487365722656
Step-Separation,0.16703620553016663,2969.36962890625,34091.11328125,-434.07415771484375
Step-Separation,0.16803577542304993,2968.361328125,34115.66796875,-435.5998229980469
Step-Separation,0.16903534531593323,2967.36376953125,34139.6015625,-437.1260070800781
Step-Separation,0.17003491520881653,2966.38037109375,34163.84765625,-438.660888671875
Step-Separation,0.17103448510169983,2965.408447265625,34188.140625,-440.17999267578125
Step-Separation,0.17203405499458313,2964.44775390625,34211.890625,-441.7119445800781
Step-Separation,0.17303362488746643,2963.4990234375,34236.04296875,-443.25177001953125
Step-Separation,0.17403319478034973,2962.5615234375,34259.55078125,-444.7762451171875
Step-Separation,0.17503276467323303,2961.635009765625,34283.546875,-446.3027648925781
Step-Separation,0.17603233456611633,2960.7197265625,34307.13671875,-447.824462890625
Step-Separation,0.17703190445899963,2959.815185546875,34330.8046875,-449.3562316894531
Step-Separation,0.17803147435188293,2958.919921875,34354.2578125,-450.8848571777344
Step-Separation,0.17903104424476624,2958.036376953125,34377.60546875,-452.4037170410156
Step-Separation,0.18003061413764954,2957.16357421875,34400.76171875,-453.9300842285156
Step-Separation,0.18103018403053284,2956.298583984375,34424.12890625,-455.4580383300781
Step-Separation,0.18202975392341614,2955.445068359375,34447.16015625,-456.9913330078125
Step-Separation,0.18302932381629944,2954.600830078125,34470.390625,-458.5098571777344
Step-Separation,0.18402889370918274,2953.765869140625,34493.28125,-460.041748046875
Step-Separation,0.18502846360206604,2952.94091796875,34516.2421875,-461.5674133300781
Step-Separation,0.18602803349494934,2952.124755859375,34539.09375,-463.08843994140625
Step-Separation,0.18702760338783264,2951.318359375,34561.73046875,-464.6114501953125
Step-Separation,0.18802717328071594,2950.520263671875,34584.765625,-466.14422607421875
Step-Separation,0.18902674317359924,2949.73095703125,34607.359375,-467.6759033203125
Step-Separation,0.19002631306648254,2948.950439453125,34629.9609375,-469.1899719238281
Step-Separation,0.19102588295936584,2948.178466796875,34652.3828125,-470.7257385253906
Step-Separation,0.19202545285224915,2947.4150390625,34674.5078125,-472.2544250488281
Step-Separation,0.19302502274513245,2946.661376953125,34696.85546875,-473.77777099609375
Step-Separation,0.19402459263801575,2945.91455078125,34719.0,-475.2947998046875
Step-Separation,0.19502416253089905,2945.174560546875,34741.0625,-476.83135986328125
Step-Separation,0.19602373242378235,2944.443359375,34763.1328125,-478.3465270996094
Step-Separation,0.19702330231666565,2943.72021484375,34784.81640625,-479.8768310546875
Step-Separation,0.19802287220954895,2943.00390625,34806.81640625,-481.4040222167969
Step-Separation,0.19902244210243225,2942.2958984375,34828.34765625,-482.93310546875
Step-Separation,0.20000000298023224,2941.61083984375,34849.6015625,-484.4576110839844
