node_id,x,y,z,s11,s22,s12,dspss,defect_label
203233,2529.43017578125,599.4859619140625,2100.0,-0.0249184500426054,-0.009986341232433915,7.968782824718801e-07,0.33203910291194916,0
203234,2540.579345703125,550.32421875,2100.0,-0.0249160910025239,-0.009986521443352103,-1.7704451238387264e-08,0.3320382609963417,0
203235,2550.773193359375,500.95556640625,2100.0,-0.02491722907871008,-0.009986431105062366,-2.0992539759845386e-06,0.3320387005805969,0
203236,2560.0078125,451.3984375,2100.0,-0.024918267969042063,-0.009986379416659474,8.256511421222967e-07,0.33203910291194916,0
203237,2568.27978515625,401.671630859375,2100.0,-0.02491650404408574,-0.009986532852053642,2.126794470314053e-06,0.3320384547114372,0
203238,2575.585693359375,351.793701171875,2100.0,-0.024918487295508385,-0.009986376157030463,1.7367241298416047e-06,0.3320391923189163,0
203239,2581.923095703125,301.7835388183594,2100.0,-0.024918177165091038,-0.009986451361328363,7.583276584455234e-07,0.33203907310962677,0
203240,2587.289794921875,251.6598663330078,2100.0,-0.024916300550103188,-0.009986466960981488,-7.183398622601089e-07,0.3320382907986641,0
203241,2591.68310546875,201.44154357910156,2100.0,-0.024917112197726965,-0.009986421559005976,-1.117990521493084e-06,0.332038551568985,0
203242,2595.10205078125,151.14747619628906,2100.0,-0.024917446076869965,-0.009986450430005789,-1.2212288282853478e-06,0.33203864842653275,0
203243,2597.545166015625,100.79657745361328,2100.0,-0.024917161092162132,-0.009986436227336526,-6.126205249756822e-07,0.3320384994149208,0
203244,2599.01123046875,50.40776824951172,2100.0,-0.024917615577578545,-0.009986450662836432,6.173436162271173e-08,0.33203865587711334,0
203245,2599.5,0.0,2100.0,-0.02491813339293003,-0.00998641224578023,4.488670555247154e-07,0.33203883469104767,0
203246,1299.75,2251.233154296875,2050.0,-0.02492210827767849,-0.009986719582229853,8.343002093624818e-07,0.3320503979921341,0
203247,1343.1600341796875,2225.60595703125,2050.0,-0.024920582305639982,-0.009986837394535542,-1.0108083046134198e-06,0.33204980939626694,0
203248,1386.06494140625,2199.1416015625,2050.0,-0.0249209008179605,-0.009986801305785775,-2.3435401885762985e-06,0.3320498764514923,0
203249,1428.4486083984375,2171.8505859375,2050.0,-0.024921750649809837,-0.009986751480028033,3.773033085963107e-08,0.332050159573555,0
203250,1470.2950439453125,2143.74267578125,2050.0,-0.024920192547142506,-0.009986849036067724,1.7822443396653398e-06,0.33204953372478485,0
203251,1511.588623046875,2114.82861328125,2050.0,-0.02492125006392598,-0.009986778488382697,1.1882454487022187e-07,0.3320498913526535,0
203252,1552.313720703125,2085.119140625,2050.0,-0.0249218731187284,-0.00998678058385849,-2.546371348444154e-06,0.3320501148700714,0
203253,1592.4552001953125,2054.625732421875,2050.0,-0.024920719675719738,-0.009986828314140439,-1.5913842901227326e-06,0.3320496678352356,0
203254,1631.99755859375,2023.359619140625,2050.0,-0.024921338073909283,-0.009986781049519777,7.731914024589059e-07,0.3320499062538147,0
203255,1670.9263916015625,1991.33251953125,2050.0,-0.024921615608036518,-0.009986798511818051,1.4318432874915743e-06,0.33205002546310425,0
203256,1709.226806640625,1958.556640625,2050.0,-0.024920721538364887,-0.009986800840124488,9.462701502371829e-07,0.3320496752858162,0
203257,1746.8843994140625,1925.044189453125,2050.0,-0.024920702446252108,-0.009986809454858303,-1.033554410057036e-06,0.3320496901869774,0
203258,1783.8851318359375,1890.8077392578125,2050.0,-0.024921327363699675,-0.009986786404624581,1.0554305163168465e-06,0.33204997330904007,0
203259,1820.2149658203125,1855.8603515625,2050.0,-0.024921247735619545,-0.009986805263906717,2.127455002387535e-06,0.3320499584078789,0
203260,1855.8603515625,1820.2149658203125,2050.0,-0.024921248201280832,-0.009986805496737361,-2.144319057428845e-06,0.3320499584078789,0
203261,1890.8077392578125,1783.8851318359375,2050.0,-0.024921327829360962,-0.009986786870285869,-1.0717758414102718e-06,0.33205001801252365,0
203262,1925.044189453125,1746.8843994140625,2050.0,-0.024920703377574682,-0.009986810386180878,1.0178081453204868e-06,0.33204980939626694,0
203263,1958.556640625,1709.226806640625,2050.0,-0.024920721538364887,-0.009986802004277706,-9.607055204696735e-07,0.33204981684684753,0
203264,1991.33251953125,1670.9263916015625,2050.0,-0.024921618402004242,-0.009986800141632557,-1.4446254965605476e-06,0.332050159573555,0
203265,2023.359619140625,1631.99755859375,2050.0,-0.024921334348618984,-0.009986782679334283,-7.825667438510209e-07,0.33205003291368484,0
203266,2054.625732421875,1592.4552001953125,2050.0,-0.02492072992026806,-0.00998683157376945,1.5843051102137906e-06,0.33204980194568634,0
203267,2085.119140625,1552.313720703125,2050.0,-0.024921858683228493,-0.009986781049519777,2.5480771341790387e-06,0.33205021172761917,0
203268,2114.82861328125,1511.588623046875,2050.0,-0.024921280331909657,-0.00998678570613265,-1.1897790841430833e-07,0.3320499509572983,0
203269,2143.74267578125,1470.2950439453125,2050.0,-0.02492016740143299,-0.00998684368096292,-1.7530988145608717e-06,0.33204949647188187,0
203270,2171.8505859375,1428.4486083984375,2050.0,-0.024921732023358345,-0.009986767545342445,-4.526202701526927e-08,0.33205007016658783,0
203271,2199.1416015625,1386.06494140625,2050.0,-0.024921193718910217,-0.00998679082840681,2.4666578610776924e-06,0.33204983174800873,0
203272,2225.60595703125,1343.1600341796875,2050.0,-0.024920222349464893,-0.00998684554360807,8.907534265745198e-09,0.3320494145154953,0
203273,2251.233154296875,1299.75,2050.0,-0.024921400472521782,-0.009986749850213528,-2.2839467987978423e-06,0.33204981684684753,0
203274,2276.013671875,1255.8511962890625,2050.0,-0.024920773692429066,-0.009986825520172715,-5.116257284498715e-08,0.33204956352710724,0
203275,2299.938232421875,1211.4801025390625,2050.0,-0.02492191456258297,-0.009986822726204991,1.1190012401129934e-06,0.33204998075962067,0
203276,2322.998046875,1166.6534423828125,2050.0,-0.024922308512032032,-0.009986717253923416,2.4261355235921656e-06,0.33205006271600723,0
203277,2345.184326171875,1121.3880615234375,2050.0,-0.024919471703469753,-0.009986893273890018,1.467357463980079e-06,0.3320489674806595,0
203278,2366.488525390625,1075.700927734375,2050.0,-0.02492090780287981,-0.009986754041165113,-1.9638673904864845e-06,0.3320494741201401,0
203279,2386.90283203125,1029.609375,2050.0,-0.024921865202486515,-0.009986786637455225,-1.0683521907139948e-06,0.3320498540997505,0
203280,2406.41943359375,983.1305541992188,2050.0,-0.024921388365328312,-0.009986846707761288,-1.3179482039049617e-07,0.3320496901869774,0
203281,2425.03125,936.281982421875,2050.0,-0.024921183474361897,-0.009986719349399209,-7.824055217042769e-07,0.33204958587884903,0
203282,2442.73095703125,889.0814208984375,2050.0,-0.024919787421822548,-0.009986890479922295,8.694197504155454e-07,0.3320491313934326,0
203283,2459.51220703125,841.54638671875,2050.0,-0.02492151502519846,-0.009986736346036196,1.7904309288496734e-06,0.33204980194568634,0
203284,2475.368408203125,793.6949462890625,2050.0,-0.024922057520598173,-0.009986815974116325,-7.803344033163739e-07,0.33205006271600723,0
203285,2490.293701171875,745.5449829101562,2050.0,-0.024921083357185125,-0.009986808756366372,-2.8650187005041516e-06,0.3320497050881386,0
203286,2504.28271484375,697.1146850585938,2050.0,-0.024920444935560226,-0.009986769640818238,-1.2386132723918308e-06,0.33204948902130127,0
203287,2517.329833984375,648.4223022460938,2050.0,-0.024921061471104622,-0.009986866964027286,-4.215732545276296e-07,0.33204980939626694,0
203288,2529.43017578125,599.4859619140625,2050.0,-0.024922179989516735,-0.00998670025728643,7.97984228029236e-07,0.33205023407936096,0
203289,2540.579345703125,550.32421875,2050.0,-0.024919820483773947,-0.009986880468204618,-1.7798981843952788e-08,0.3320494070649147,0
203290,2550.773193359375,500.95556640625,2050.0,-0.024920959025621414,-0.00998679012991488,-2.1011658759562124e-06,0.3320498615503311,0
203291,2560.0078125,451.3984375,2050.0,-0.024921998381614685,-0.009986738441511989,8.235540462919744e-07,0.33205026388168335,0
203292,2568.27978515625,401.671630859375,2050.0,-0.024920233990997076,-0.0099868921097368,2.1239064835754107e-06,0.3320496305823326,0
203293,2575.585693359375,351.793701171875,2050.0,-0.02492221724241972,-0.009986735414713621,1.7326078136647993e-06,0.3320503681898117,0
203294,2581.923095703125,301.7835388183594,2050.0,-0.024921907112002373,-0.009986810619011521,7.535522712487364e-07,0.33205023407936096,0
203295,2587.289794921875,251.6598663330078,2050.0,-0.024920030497014523,-0.009986826218664646,-7.242281299113529e-07,0.3320494517683983,0
203296,2591.68310546875,201.44154357910156,2050.0,-0.024920842610299587,-0.009986780816689134,-1.124401975971523e-06,0.3320497199892998,0
203297,2595.10205078125,151.14747619628906,2050.0,-0.024921176955103874,-0.00998680992051959,-1.2283619810204982e-06,0.33204982429742813,0
203298,2597.545166015625,100.79657745361328,2050.0,-0.024920891970396042,-0.009986795717850327,-6.189305921111554e-07,0.3320496827363968,0
203299,2599.01123046875,50.40776824951172,2050.0,-0.024921346455812454,-0.009986810153350234,5.85633941341257e-08,0.33204982429742813,0
203300,2599.5,0.0,2050.0,-0.02492186427116394,-0.009986771736294031,4.4716986735693354e-07,0.33204998075962067,0
203301,1299.75,2251.233154296875,2000.0,-0.024926353245973587,-0.00998797919601202,8.327714908773487e-07,0.33209069073200226,0
203302,1343.1600341796875,2225.60595703125,2000.0,-0.02492482727393508,-0.009988097008317709,-1.0152867560009327e-06,0.3320900946855545,0
203303,1386.06494140625,2199.1416015625,2000.0,-0.024925146251916885,-0.009988060686737299,-2.3525015251379955e-06,0.3320901691913605,0
203304,1428.4486083984375,2171.8505859375,2000.0,-0.02492599654942751,-0.0099880110938102,2.919497887887701e-08,0.33209045976400375,0
203305,1470.2950439453125,2143.74267578125,2000.0,-0.02492443798109889,-0.009988108882680535,1.775313791085864e-06,0.332089826464653,0
203306,1511.588623046875,2114.82861328125,2000.0,-0.024925495497882366,-0.009988038102164865,1.1162521218466281e-07,0.33209019154310226,0
203307,1552.313720703125,2085.119140625,2000.0,-0.02492611901834607,-0.009988040197640657,-2.553273986904969e-06,0.33209042996168137,0
203308,1592.4552001953125,2054.625732421875,2000.0,-0.02492496557533741,-0.009988087927922606,-1.597207415215962e-06,0.33208998292684555,0
203309,1631.99755859375,2023.359619140625,2000.0,-0.024925583973526955,-0.009988040896132588,7.688718994813826e-07,0.33209022879600525,0
203310,1670.9263916015625,1991.33251953125,2000.0,-0.02492586150765419,-0.009988058591261506,1.4286704015376017e-06,0.332090362906456,0
203311,1709.226806640625,1958.556640625,2000.0,-0.02492496743798256,-0.009988060919567943,9.435337684493561e-07,0.33209001272916794,0
203312,1746.8843994140625,1925.044189453125,2000.0,-0.024924948811531067,-0.009988069534301758,-1.0361761955124393e-06,0.33209003508090973,0
203313,1783.8851318359375,1890.8077392578125,2000.0,-0.02492557419463992,-0.009988046251237392,1.0543820394559589e-06,0.3320903182029724,0
203314,1820.2149658203125,1855.8603515625,2000.0,-0.024925493635237217,-0.009988065110519528,2.1274709995910968e-06,0.3320903033018112,0
203315,1855.8603515625,1820.2149658203125,2000.0,-0.024925494100898504,-0.009988065576180816,-2.144971311457411e-06,0.3320903182029724,0
203316,1890.8077392578125,1783.8851318359375,2000.0,-0.02492557466030121,-0.009988046949729323,-1.0715197618083039e-06,0.3320903778076172,0
203317,1925.044189453125,1746.8843994140625,2000.0,-0.02492494974285364,-0.009988070465624332,1.0192198534042518e-06,0.3320901542901993,0
203318,1958.556640625,1709.226806640625,2000.0,-0.02492496743798256,-0.009988062083721161,-9.59735229955072e-07,0.3320901691913605,0
203319,1991.33251953125,1670.9263916015625,2000.0,-0.024925864301621914,-0.009988060221076012,-1.4439172559832514e-06,0.3320905268192291,0
203320,2023.359619140625,1631.99755859375,2000.0,-0.024925580248236656,-0.009988042758777738,-7.815117299969643e-07,0.3320903927087784,0
203321,2054.625732421875,1592.4552001953125,2000.0,-0.02492497581988573,-0.009988091653212905,1.5859914839211342e-06,0.3320901617407799,0
203322,2085.119140625,1552.313720703125,2000.0,-0.024926104582846165,-0.009988040896132588,2.5500234244191233e-06,0.3320905789732933,0
203323,2114.82861328125,1511.588623046875,2000.0,-0.02492552623152733,-0.009988045552745461,-1.176024113647145e-07,0.3320903107523918,0
203324,2143.74267578125,1470.2950439453125,2000.0,-0.024924413301050663,-0.009988103760406375,-1.7524012037029024e-06,0.3320898488163948,0
203325,2171.8505859375,1428.4486083984375,2000.0,-0.024925978388637304,-0.009988027391955256,-4.3802629079436883e-08,0.33209041506052017,0
203326,2199.1416015625,1386.06494140625,2000.0,-0.02492543961852789,-0.009988050442188978,2.4693380282769795e-06,0.3320901691913605,0
203327,2225.60595703125,1343.1600341796875,2000.0,-0.024924467783421278,-0.00998810539022088,1.06973061519966e-08,0.33208975195884705,0
203328,2251.233154296875,1299.75,2000.0,-0.024925646372139454,-0.009988009696826339,-2.2827955490356544e-06,0.3320901468396187,0
203329,2276.013671875,1255.8511962890625,2000.0,-0.024925019592046738,-0.009988085366785526,-4.924407903672545e-08,0.3320898860692978,0
203330,2299.938232421875,1211.4801025390625,2000.0,-0.02492616046220064,-0.009988082572817802,1.1212638497681837e-06,0.3320903033018112,0
203331,2322.998046875,1166.6534423828125,2000.0,-0.024926554411649704,-0.009987977100536227,2.429374333701162e-06,0.3320903852581978,0
203332,2345.184326171875,1121.3880615234375,2000.0,-0.024923717137426138,-0.00998815312050283,1.4704415889355005e-06,0.33208928257226944,0
203333,2366.488525390625,1075.700927734375,2000.0,-0.024925153236836195,-0.009988013654947281,-1.9617463635768218e-06,0.33208978176116943,0
203334,2386.90283203125,1029.609375,2000.0,-0.024926111102104187,-0.009988046484068036,-1.0653572672936207e-06,0.3320901542901993,0
203335,2406.41943359375,983.1305541992188,2000.0,-0.024925634264945984,-0.009988106787204742,-1.2841398699947604e-07,0.33208999037742615,0
203336,2425.03125,936.281982421875,2000.0,-0.02492542937397957,-0.00998797919601202,-7.790844449573342e-07,0.3320898935198784,0
203337,2442.73095703125,889.0814208984375,2000.0,-0.024924032855778933,-0.009988150326535106,8.730609124540933e-07,0.3320894315838814,0
203338,2459.51220703125,841.54638671875,2000.0,-0.024925760459154844,-0.009987996192649007,1.7941841576885054e-06,0.3320900872349739,0
203339,2475.368408203125,793.6949462890625,2000.0,-0.024926302954554558,-0.009988075587898493,-7.771697312364267e-07,0.3320903554558754,0
203340,2490.293701171875,745.5449829101562,2000.0,-0.02492532879114151,-0.00998806837014854,-2.8627166557271266e-06,0.33209001272916794,0
203341,2504.28271484375,697.1146850585938,2000.0,-0.02492469036951661,-0.009988029254600406,-1.2363318404595702e-06,0.3320898041129112,0
203342,2517.329833984375,648.4223022460938,2000.0,-0.024925306905061007,-0.009988126577809453,-4.198285949996716e-07,0.3320901319384575,0
203343,2529.43017578125,599.4859619140625,2000.0,-0.02492642542347312,-0.009987959871068597,7.994810289346788e-07,0.3320905566215515,0
203344,2540.579345703125,550.32421875,2000.0,-0.024924065452069044,-0.009988140314817429,-1.7668639884504955e-08,0.33208972960710526,0
203345,2550.773193359375,500.95556640625,2000.0,-0.0249252044595778,-0.009988049743697047,-2.103231082628554e-06,0.33209019899368286,0
203346,2560.0078125,451.3984375,2000.0,-0.02492624381557107,-0.009987998055294156,8.214371689518885e-07,0.3320906162261963,0
203347,2568.27978515625,401.671630859375,2000.0,-0.024924478959292173,-0.009988151956349611,2.1208892064805696e-06,0.33208998292684555,0
203348,2575.585693359375,351.793701171875,2000.0,-0.024926462676376104,-0.009987995028495789,1.728105331721963e-06,0.33209070563316345,0
203349,2581.923095703125,301.7835388183594,2000.0,-0.024926152545958757,-0.009988070232793689,7.481860535563101e-07,0.3320905789732933,0
