node_id,x,y,z,ux,uy,uz,temp,s11,s22,s12,smises,defect_label
26964,2637.62,1417.816,44.76848,-1.1581507,0.023810126,-0.57008725,120.0,-0.8684796392917633,-0.1309540793299675,-1.3481401950120926,4.715633690357208,0
26965,2637.62,1402.8735,44.76848,-1.1470475,0.02292595,-0.564646,120.0,-0.9528909623622894,-0.13440909795463085,-1.3545342981815338,4.7264551520347595,0
26966,2637.62,1387.931,44.76848,-1.1360013,0.022142421,-0.55915093,120.0,-1.0344928056001663,-0.13769156206399202,-1.360658511519432,4.737592697143555,0
26967,2637.62,1372.9885,44.76848,-1.125005,0.021281177,-0.5537912,120.0,-1.1131780594587326,-0.14081552997231483,-1.3665123134851456,4.748911201953888,0
26968,2637.62,1358.046,44.76848,-1.1140565,0.020530878,-0.5483639,120.0,-1.1891274601221085,-0.1437751203775406,-1.3721067160367966,4.760458290576935,0
26969,2637.62,1343.1034,44.76848,-1.1031466,0.01968921,-0.543084,120.0,-1.2621974050998688,-0.1465869788080454,-1.3774402439594269,4.772080451250076,0
26970,2637.62,1328.1609,44.76848,-1.0922724,0.01897078,-0.53772056,120.0,-1.3325928896665573,-0.14924311451613903,-1.3825250566005707,4.783843755722046,0
26971,2637.62,1313.2184,44.76848,-1.0814232,0.018145267,-0.53251845,120.0,-1.4001273065805435,-0.1517635202035308,-1.387358844280243,4.795575112104416,0
26972,2637.62,1298.2759,44.76848,-1.0705947,0.017457642,-0.527214,120.0,-1.4650420993566513,-0.1541374335065484,-1.3919551819562912,4.80736044049263,0
26973,2637.62,1283.3334,44.76848,-1.0597748,0.016644714,-0.5220871,120.0,-1.5270982086658478,-0.15638914983719587,-1.3963108509778976,4.819007694721222,0
26974,2637.62,1268.3907,44.76848,-1.0489581,0.015987184,-0.5168361,120.0,-1.5865895301103592,-0.15850399248301983,-1.400441125035286,4.830624520778656,0
